user_id,yr,week,count,fposemo,fnegemo,fposemoji,fnegemoji,fperiod,fqmark,fexclaim,f3dots,fdeg_adv,fadv_cnt,ffct1,ffct2,ffct3,ffct4,ffct5,ffct6,ffct7,ffct8,ffct9,ffct10,ffct11,ffct12,ffct13,ffct14,ffct15,fsat_mean,fsat_contrast,fbrit_mean,fbrit_contrast,fwarm_cool,fclear_dull,freplies_cnt,fretweets_cnt,flikes_cnt,containsText,deg_adv,adv_cnt,containsImage,fct1,fct2,fct3,fct4,fct5,fct6,fct7,fct8,fct9,fct10,fct11,fct12,fct13,fct14,fct15,sat_mean,sat_contrast,brit_mean,brit_contrast,warm_cool,clear_dull,containsSocial,replies_cnt,retweets_cnt,likes_cnt,mentions_cnt,retweet_cnt,reply_cnt,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,imagetweet_cnt,originalTweet_cnt,query_cnt,sharingtweet_cnt,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,period,comma,colon,semic,qmark,exclaim,dash,quote,apostro,3dots,parenth,posemoji,negemoji,neuemoji,pos,neg,neu,rfamily,rfriend,rposemo,raffect,rleisure,rsad,rdeath,rauxverb,ranger,rnegemo,rposemoji,rnegemoji,label,puser_id,pyr,pweek,pcount,pfunction,ppronoun,pppron,pi,pwe,pyou,pshehe,pthey,pipron,particle,pprep,pauxverb,padverb,pconj,pnegate,pverb,padj,pcompare,pinterrog,pnumber,pquant,paffect,pposemo,pnegemo,panx,panger,psad,psocial,pfamily,pfriend,pfemale,pmale,pcogproc,pinsight,pcause,pdiscrep,ptentat,pcertain,pdiffer,ppercept,psee,phear,pfeel,pbio,pbody,phealth,psexual,pingest,pdrives,paffiliation,pachieve,ppower,preward,prisk,pfocuspast,pfocuspresent,pfocusfuture,prelativ,pmotion,pspace,ptime,pwork,pleisure,phome,pmoney,prelig,pdeath,pinformal,pswear,pnetspeak,passent,pnonflu,pfiller,pperiod,pcomma,pcolon,psemic,pqmark,pexclaim,pdash,pquote,papostro,p3dots,pparenth,pposemoji,pnegemoji,pneuemoji,ppos,pneg,pneu
aavishhkar,2017,36,91,33.747470221388674,12.62128196392122,24.910235161134654,1.9070916461953262,135.59086241682883,4.832465455963645,13.50013739668299,3.120529604342421,2.846162159893612,17.244918260654632,3908.6195041458054,4419.799512830865,14102.009462638951,5069.0664903693605,5211.442780244753,13214.560400576667,5214.048706997837,5540.724870240462,13167.574060601197,5289.5067160711915,5612.529525808391,13152.797062668627,5342.4192669513795,5601.123035968384,13113.456475493313,6579.307113753944,21897.30183263412,13282.554756696172,22368.901823262593,19.672777233693516,72.69676560997027,0.1829870789051771,469780.53057851596,9520.41697146222,91,4,16,1,14,252,255,14,251,255,17,254,238,17,255,238,17,254,240,187.78648680555557,255,159.33176666666665,255,0.04680814650008557,0.49498856207107766,79,0,23706,3660,66,6,12,0,0,2,0,1,13,10,6,12,5,1,6,8,8,2,7,6,3,0,1,0,0,0,0,1,12,6,17,372,113,63,29,2,16,13,3,51,35,137,96,44,29,29,155,69,26,10,13,40,84,61,23,6,2,11,95,6,1,3,22,111,15,22,18,19,38,24,26,13,7,5,12,4,1,0,2,103,28,32,34,32,9,32,113,35,148,14,71,87,53,48,0,31,0,2,30,1,21,9,3,0,82,34,97,16,8,68,14,17,29,13,74,81,3,0,50,8,33,0,0,0,0,0,0,0,0,0,0,81,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aavishhkar,2017,37,82,30.72470312307832,11.374727670052867,22.659541319848948,1.5702079396461983,123.12842051254108,4.520825623069689,12.116112388903238,2.7501135828383227,2.6004658525456574,15.652799005967756,3547.026964960382,4010.978364351649,12797.7725628823,4600.090090350888,4729.413849059521,11992.57626463303,4731.965038086226,5028.061626017349,11949.841821423148,4800.280810606231,5093.474174782983,11936.314225144299,4848.219783814622,5082.973417749086,11900.784140569904,5970.805817242299,19872.02230776459,12053.878240056578,20299.92753441362,18.008925369196188,66.10181187674566,0.10114505294169329,426332.3235077713,8639.882238175343,82,6.15,27,6,481,529,1134,300,530,1131,485,602,1130,312,334,1332,447,689,1067,688.9766343525488,1529,1002.0871691714922,1529,2.058974457716476,3.953380929089405,72,0,2475,4944,59,3,11,0,0,0,0,7,6,3,8,8,8,2,2,0,3,14,11,1,8,0,1,0,0,0,0,6,11,5,18,404,106,51,12,3,13,17,6,57,34,156,110,73,62,25,157,67,34,17,12,41,90,70,21,4,5,8,81,0,4,2,18,112,20,17,15,20,23,36,27,11,14,2,9,3,2,0,2,94,19,21,31,38,7,26,130,21,138,10,60,80,39,45,1,13,4,0,22,0,10,11,4,0,36,14,49,26,7,77,13,10,22,11,14,33,4,0,40,10,32,0,0,0,0,0,0,0,0,0,0,33,4,1,aavishhkar,2017,36,91,372,113,63,29,2,16,13,3,51,35,137,96,44,29,29,155,69,26,10,13,40,84,61,23,6,2,11,95,6,1,3,22,111,15,22,18,19,38,24,26,13,7,5,12,4,1,0,2,103,28,32,34,32,9,32,113,35,148,14,71,87,53,48,0,31,0,2,30,1,21,9,3,0,82,34,97,16,8,68,14,17,29,13,74,81,3,0,50,8,33
aavishhkar,2017,38,80,29.89176606777362,11.096843053181823,22.050363980099267,1.5712521503424364,119.87384100433142,4.36643658986222,11.833558384734813,2.6994335621341055,2.5275427533997505,15.240928044772614,3453.88746175294,3905.640014688568,12461.627204422943,4479.306422998873,4605.203004687582,11677.533698489011,4607.638107966873,4896.054040846123,11635.946395473287,4674.202562729895,4959.6829157530165,11622.805008393945,4720.903428641759,4949.497281378062,11588.162824571058,5813.979234053433,19350.0884260812,11737.33192380113,19766.774985906333,17.494908623463765,64.3317389550652,0.11559201359675776,415134.34582323843,8412.955757041624,80,8.5,25,6,41,737,541,254,872,370,389,990,560,158,883,565,170,696,786,650.7609059225864,1510,718.7664278992925,1511,1.4284019874997649,4.153025459623262,62,0,7369,3837,71,2,24,0,0,0,0,4,6,1,8,4,5,6,1,2,6,16,5,9,4,3,0,0,0,0,0,7,24,2,23,368,101,49,27,2,8,6,6,55,41,118,97,62,61,27,143,58,28,7,13,25,82,63,18,2,4,6,66,2,5,2,13,114,19,22,24,32,21,34,33,17,9,7,8,3,0,0,2,75,19,23,31,19,6,29,111,23,107,10,45,62,19,37,5,6,1,0,22,1,11,7,2,0,40,22,42,14,4,65,6,2,31,14,6,77,2,0,54,9,17,0,0,2,2,0,0,0,3,0,0,77,2,1,aavishhkar,2017,37,82,404,106,51,12,3,13,17,6,57,34,156,110,73,62,25,157,67,34,17,12,41,90,70,21,4,5,8,81,0,4,2,18,112,20,17,15,20,23,36,27,11,14,2,9,3,2,0,2,94,19,21,31,38,7,26,130,21,138,10,60,80,39,45,1,13,4,0,22,0,10,11,4,0,36,14,49,26,7,77,13,10,22,11,14,33,4,0,40,10,32
aavishhkar,2017,39,83,29.868537872858933,11.506781873045268,22.10347830947702,2.1689136703685863,120.92585020286738,3.9259407397874817,12.454800762279152,3.025184174409266,2.4922745288140655,15.400343892724806,3492.664458878758,3949.2667055000484,12600.225401584446,4529.700994941395,4656.581136321529,11806.7741171645,4658.369987627909,4951.318996632635,11765.06289926702,4726.265552232768,5014.756160355626,11752.19922847952,4773.77469264324,5004.9965875722855,11716.549822363593,5878.672017471362,19565.618430924038,11868.697283721593,19987.22284397564,17.127021146576688,64.58284308833282,0.3515418389877015,419751.9626317892,8506.634865371507,83,6.5,18,2,127,278,66,127,269,66,126,289,49,125,308,32,125,252,66,231.03636049172354,510,176.1252177529429,510,0.12300975686563949,1.5650191190075426,65,0,2942,4905,69,3,22,0,0,0,1,9,4,12,12,2,0,2,0,4,0,2,7,7,15,0,6,0,0,0,0,2,22,5,14,321,129,78,34,1,22,17,4,51,25,119,70,47,32,18,134,56,32,9,13,34,75,65,8,1,1,2,91,2,3,5,19,95,26,9,10,26,15,25,30,17,10,2,12,4,4,0,0,77,25,19,27,16,5,24,103,18,117,10,58,62,26,32,0,8,1,0,21,1,16,8,0,0,55,39,32,24,8,35,9,4,52,3,9,74,0,0,59,4,20,0,0,1,1,0,0,0,3,0,0,74,0,1,aavishhkar,2017,38,80,368,101,49,27,2,8,6,6,55,41,118,97,62,61,27,143,58,28,7,13,25,82,63,18,2,4,6,66,2,5,2,13,114,19,22,24,32,21,34,33,17,9,7,8,3,0,0,2,75,19,23,31,19,6,29,111,23,107,10,45,62,19,37,5,6,1,0,22,1,11,7,2,0,40,22,42,14,4,65,6,2,31,14,6,77,2,0,54,9,17
aavishhkar,2017,40,141,51.173457602468744,19.550008813520403,37.84206219805355,3.480692481575243,206.73110794230394,6.897999740236075,21.090999359163643,5.0542139953936935,4.283072524329349,26.317967045666496,5967.6570707176725,6747.905754623291,21529.580139034417,7739.52377521056,7956.48136204264,20174.084043197985,7959.799334218065,8459.836871562087,20102.682023303543,8075.580825065918,8568.579002071438,20080.537733600635,8156.645938024294,8551.693748164473,20019.866260821214,10044.67705186041,33430.98866543891,20279.323276674968,34151.259849704045,29.482740611298254,110.53082626367545,0.5095593378377544,717215.8288229356,14534.957270182094,138,10.25,29,7,498,953,789,628,958,787,790,834,1190,510,706,954,650,944,791,648.2424247422889,1785,1011.7318546525474,1784,1.302499931594221,5.3680556242144295,96,0,15612,7777,146,5,53,0,0,0,5,5,16,15,2,18,6,0,2,5,6,4,13,1,11,3,29,0,0,0,0,7,53,8,18,528,188,100,43,1,29,14,13,91,39,204,130,65,74,33,210,132,65,15,17,53,143,115,26,3,4,12,105,0,5,1,15,138,21,13,35,38,33,37,45,25,12,4,27,3,6,3,7,144,34,60,52,36,13,45,158,51,202,18,95,114,53,81,1,19,0,1,45,1,31,15,2,0,111,82,57,33,10,27,10,15,33,15,26,160,5,0,98,12,31,0,0,1,1,1,0,0,0,0,0,160,5,1,aavishhkar,2017,39,83,321,129,78,34,1,22,17,4,51,25,119,70,47,32,18,134,56,32,9,13,34,75,65,8,1,1,2,91,2,3,5,19,95,26,9,10,26,15,25,30,17,10,2,12,4,4,0,0,77,25,19,27,16,5,24,103,18,117,10,58,62,26,32,0,8,1,0,21,1,16,8,0,0,55,39,32,24,8,35,9,4,52,3,9,74,0,0,59,4,20
aavishhkar,2017,41,91,33.8243479073168,12.621698062893378,24.962225695032135,1.870893291113267,135.82221788157554,4.873064652623038,13.488212104690351,3.1054437960577332,2.8549003989344643,17.27260887261106,3914.716653648885,4426.709068400573,14124.095947971906,5076.966748374802,5219.59416812773,13235.299996934862,5222.2496527055,5549.3479437329415,13188.21719720945,5297.785942932548,5621.32580340254,13173.388427517155,5350.761855295193,5609.865021839626,13134.028230054893,6589.609579360249,21931.57575831878,13303.302247452348,22403.89522108217,19.74157704581368,72.84198756127722,0.1674246678868964,470516.2648005117,9535.32034852139,91,10,25,1,101,252,86,103,251,63,107,255,36,104,249,41,102,252,89,170.98291301969365,255,119.97714715536105,255,0.014009064688916358,0.7247036977935096,69,0,5121,4093,65,4,34,0,0,0,1,9,0,4,14,2,1,5,2,3,1,14,4,4,24,3,0,0,0,0,0,1,34,4,10,410,117,69,32,1,13,15,9,48,35,156,92,52,66,26,169,68,19,10,8,35,83,57,25,7,8,5,90,2,3,6,14,139,22,23,21,37,31,34,27,11,11,4,11,4,1,2,0,94,27,29,37,14,8,32,108,36,132,19,56,68,37,52,1,15,0,0,33,1,26,8,2,0,78,18,48,20,9,33,11,4,23,10,20,60,1,0,43,12,36,0,0,0,0,0,0,0,0,0,0,60,1,1,aavishhkar,2017,40,141,528,188,100,43,1,29,14,13,91,39,204,130,65,74,33,210,132,65,15,17,53,143,115,26,3,4,12,105,0,5,1,15,138,21,13,35,38,33,37,45,25,12,4,27,3,6,3,7,144,34,60,52,36,13,45,158,51,202,18,95,114,53,81,1,19,0,1,45,1,31,15,2,0,111,82,57,33,10,27,10,15,33,15,26,160,5,0,98,12,31
aavishhkar,2017,42,88,32.91730345319646,12.206724160503585,24.279990300033667,1.7112566578452446,131.97064911695378,4.822282418959238,13.01127392723435,2.9622417954688105,2.7844299467858393,16.778117656206923,3802.1599719330084,4299.472023220537,13718.236152461086,4930.973644113666,5069.5786606718975,12855.096258914764,5072.280713604481,5389.737893218013,12809.304603105418,5145.538638419495,5459.811575823332,12794.824590869654,5196.939558953063,5448.581699697404,12756.708913602488,6400.249906513211,21301.307780362335,12920.878040565309,21760.00328433973,19.276939678834292,70.83359836265741,0.11979067365769287,456995.76004184975,9261.300171271241,88,4.8,16,2,173,86,63,172,93,65,62,261,231,63,199,235,69,40,476,187.95881246515333,510,211.85224456391876,509,0.3892253264229074,1.635091262601435,70,0,42817,6038,93,4,24,0,0,0,0,9,8,6,11,3,5,2,6,1,3,4,0,3,11,4,12,0,0,0,0,2,24,2,13,382,106,58,22,2,25,5,4,49,32,132,96,63,63,25,149,73,31,10,20,30,113,100,12,1,4,8,78,9,3,3,9,87,10,12,23,19,22,20,45,30,14,1,14,5,3,0,1,93,26,30,30,31,1,34,125,44,152,12,69,90,31,48,10,2,2,0,16,0,14,6,0,0,66,12,28,15,3,27,8,2,25,30,8,125,2,0,67,7,14,0,0,0,1,1,0,0,1,1,1,125,2,1,aavishhkar,2017,41,91,410,117,69,32,1,13,15,9,48,35,156,92,52,66,26,169,68,19,10,8,35,83,57,25,7,8,5,90,2,3,6,14,139,22,23,21,37,31,34,27,11,11,4,11,4,1,2,0,94,27,29,37,14,8,32,108,36,132,19,56,68,37,52,1,15,0,0,33,1,26,8,2,0,78,18,48,20,9,33,11,4,23,10,20,60,1,0,43,12,36
aavishhkar,2017,43,52,19.403241289431314,7.212805059066301,14.314878400314424,1.0337476416494442,77.83852854996329,2.8242383979432124,7.695909159050488,1.7598136275638894,1.6399012989968105,9.897091803031499,2242.93254515143,2536.292651851967,8092.471213759076,2908.8355216693585,2990.5820393669915,7583.273076714654,2992.147833921115,3179.4731939587095,7556.274462636514,3035.3878407864413,3220.7724689103534,7547.750344075117,3065.721639644412,3214.170455186949,7525.23966051197,3775.5477164945037,12565.784753734679,7622.139211527114,12836.383886715006,11.348058613019223,41.76574814932314,0.08048032890495589,269584.6080278438,5463.302093055526,52,0.43333333333333335,13,5,184,413,740,290,795,413,316,771,655,425,717,367,296,755,669,699.8456329868307,1020,688.5685341875942,1265,0.3730913446480357,2.8907652858769515,48,0,1368,4167,26,0,4,0,0,6,5,14,6,6,3,2,4,0,0,0,0,3,0,1,0,2,0,0,0,0,0,5,4,4,4,238,70,37,23,2,3,6,3,34,12,90,67,36,36,15,99,38,15,10,4,26,30,27,4,2,1,1,26,1,1,1,8,68,7,9,9,15,24,15,8,4,3,1,1,0,1,0,0,45,4,18,15,18,1,30,74,20,118,6,48,79,25,23,0,12,3,0,2,0,2,0,0,0,26,20,30,8,5,20,11,7,16,21,22,85,2,0,35,1,16,0,0,0,0,0,0,0,0,0,0,85,2,1,aavishhkar,2017,42,88,382,106,58,22,2,25,5,4,49,32,132,96,63,63,25,149,73,31,10,20,30,113,100,12,1,4,8,78,9,3,3,9,87,10,12,23,19,22,20,45,30,14,1,14,5,3,0,1,93,26,30,30,31,1,34,125,44,152,12,69,90,31,48,10,2,2,0,16,0,14,6,0,0,66,12,28,15,3,27,8,2,25,30,8,125,2,0,67,7,14
aavishhkar,2017,44,40,15.232140070279755,5.54997088720416,11.218770753476967,0.6508401002424722,60.79838152160397,2.3343909736524244,5.872374906485002,1.2935441905548475,1.2963085476738603,7.723571086794605,1749.6467028263207,1978.548004698751,6313.053484427157,2269.0701276835553,2332.953510338048,5915.991538278878,2334.355592454287,2480.1353680242514,5894.83871516204,2367.929302738701,2512.59473764802,5888.075247472999,2391.515664624714,2507.2997631308504,5870.6811358997975,2945.351246105371,9802.664500690955,5945.920046031085,10013.686762919722,9.0036330726316,32.706609028918045,-0.00015123242245618232,210306.70773786693,4261.971179310202,40,0.5,13,7,342,87,1518,222,82,1282,372,348,1039,397,320,1284,267,47,1295,554.3532628200887,1785,987.8273112930403,1780,2.052387789132593,5.475871959902602,40,0,2925,6295,28,0,1,0,0,0,1,8,1,6,4,5,3,0,0,2,0,2,1,2,2,2,1,0,0,0,0,7,1,0,3,190,32,10,4,1,0,5,0,22,31,76,41,35,33,8,70,32,12,4,10,15,51,35,16,1,3,5,23,0,1,0,7,44,6,10,7,8,10,9,20,17,1,2,6,1,4,0,0,38,4,12,16,18,3,15,61,16,107,11,37,68,17,17,0,6,3,1,5,0,4,0,1,0,22,12,23,4,0,21,4,2,20,18,8,87,0,0,27,7,6,0,0,2,2,0,0,0,2,0,0,87,0,1,aavishhkar,2017,43,52,238,70,37,23,2,3,6,3,34,12,90,67,36,36,15,99,38,15,10,4,26,30,27,4,2,1,1,26,1,1,1,8,68,7,9,9,15,24,15,8,4,3,1,1,0,1,0,0,45,4,18,15,18,1,30,74,20,118,6,48,79,25,23,0,12,3,0,2,0,2,0,0,0,26,20,30,8,5,20,11,7,16,21,22,85,2,0,35,1,16
aavishhkar,2017,45,56,20.82536824168807,7.76725501607899,15.368392726650738,1.1464291444784147,83.61415563939305,3.004293302394375,8.298827306969923,1.9090044908350334,1.7580421766939627,10.633038315141958,2409.8800271130954,2725.0620250761167,8694.734874414235,3125.354425013489,3213.1590683878476,8147.6015773265535,3214.799907192459,3416.148185747626,8118.614516596622,3261.294352600996,3460.4656502691396,8109.482126347514,3293.903473151696,3453.405527693986,8085.2578173427155,4056.536050609857,13500.984157871242,8189.4501825102025,13791.739477684323,12.157956523306964,44.8454556023482,0.10092833844284828,289647.85626935615,5869.902646978832,55,1.5,14,4,8,382,278,298,644,280,321,396,290,144,350,283,144,355,286,348.9803674948202,1020,381.2049930131605,1020,0.7846540711742033,2.6257640963294504,48,0,25957,4109,41,1,11,0,0,0,3,7,11,4,0,3,0,0,6,2,4,3,4,4,3,1,1,0,0,0,0,4,11,3,18,254,71,40,19,4,9,4,4,33,32,88,62,57,44,7,103,28,17,15,11,18,63,51,13,6,2,4,48,0,3,1,8,62,11,13,8,9,14,15,25,17,5,3,7,2,4,1,0,57,9,20,20,25,1,29,75,18,108,8,44,65,21,35,1,5,2,0,13,1,11,1,1,0,39,13,33,4,4,22,6,2,10,26,8,67,1,0,38,6,12,0,0,2,2,3,0,0,1,0,0,67,1,1,aavishhkar,2017,44,40,190,32,10,4,1,0,5,0,22,31,76,41,35,33,8,70,32,12,4,10,15,51,35,16,1,3,5,23,0,1,0,7,44,6,10,7,8,10,9,20,17,1,2,6,1,4,0,0,38,4,12,16,18,3,15,61,16,107,11,37,68,17,17,0,6,3,1,5,0,4,0,1,0,22,12,23,4,0,21,4,2,20,18,8,87,0,0,27,7,6
