user_id,tdate,count,containsText,deg_adv,adv_cnt,containsImage,fct1,fct2,fct3,fct4,fct5,fct6,fct7,fct8,fct9,fct10,fct11,fct12,fct13,fct14,fct15,sat_mean,sat_contrast,brit_mean,brit_contrast,warm_cool,clear_dull,containsSocial,replies_cnt,retweets_cnt,likes_cnt,mentions_cnt,retweet_cnt,reply_cnt,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,imagetweet_cnt,originalTweet_cnt,query_cnt,sharingtweet_cnt,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,period,comma,colon,semic,qmark,exclaim,dash,quote,apostro,3dots,parenth,posemoji,negemoji,neuemoji,label,pcount,pfunction,ppronoun,pppron,pi,pwe,pyou,pshehe,pthey,pipron,particle,pprep,pauxverb,padverb,pconj,pnegate,pverb,padj,pcompare,pinterrog,pnumber,pquant,paffect,pposemo,pnegemo,panx,panger,psad,psocial,pfamily,pfriend,pfemale,pmale,pcogproc,pinsight,pcause,pdiscrep,ptentat,pcertain,pdiffer,ppercept,psee,phear,pfeel,pbio,pbody,phealth,psexual,pingest,pdrives,paffiliation,pachieve,ppower,preward,prisk,pfocuspast,pfocuspresent,pfocusfuture,prelativ,pmotion,pspace,ptime,pwork,pleisure,phome,pmoney,prelig,pdeath,pinformal,pswear,pnetspeak,passent,pnonflu,pfiller,pperiod,pcomma,pcolon,psemic,pqmark,pexclaim,pdash,pquote,papostro,p3dots,pparenth,pposemoji,pnegemoji,pneuemoji
ButVai,11-10-17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1727,45,5,2,2,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,23,8,6,0,0,3,3,0,2,5,8,5,1,1,2,8,2,2,0,3,3,5,3,2,1,1,1,10,1,0,3,2,8,3,0,0,1,1,3,3,2,0,1,3,2,0,0,1,6,2,2,1,0,1,0,8,0,5,0,1,5,2,1,0,1,2,1,4,1,3,2,0,0,4,1,9,1,0,1,8,0,2,0,1,1,0,0,1,3,9,1,1,1,0,0,0,0,0,1,5,1,0,1,1,2,3,2,0,0,2,5,1,4,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,3,0,3,0,1,0,1,0,0,5,0,0,4,1,0,0,1,0,4,0,4,0,0,0,0,0,0,2,1,0,0,0,1,0,3,0,2,0,2,0,0,0,2,1,4,0,0,0
ButVai,12-10-17,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4290,134,6,3,2,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,27,10,6,3,1,1,0,1,4,5,7,7,0,7,3,11,5,1,1,1,0,10,7,3,1,1,1,14,0,2,0,1,7,1,1,2,3,0,2,4,1,1,1,4,0,0,0,3,7,5,0,2,0,0,2,9,1,13,2,3,7,0,1,1,0,2,0,5,1,4,3,0,0,8,3,6,1,1,5,4,6,3,0,2,0,0,0,1,6,23,8,6,0,0,3,3,0,2,5,8,5,1,1,2,8,2,2,0,3,3,5,3,2,1,1,1,10,1,0,3,2,8,3,0,0,1,1,3,3,2,0,1,3,2,0,0,1,6,2,2,1,0,1,0,8,0,5,0,1,5,2,1,0,1,2,1,4,1,3,2,0,0,4,1,9,1,0,1,8,0,2,0,1,1,0,0
ButVai,13-10-17,1,1,0,1,1,19,64,218,20,3,233,17,64,220,20,3,231,17,63,221,99.23497322,255,206.100171,245,0.036845402,0.563769134,1,0,30,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,2,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,27,10,6,3,1,1,0,1,4,5,7,7,0,7,3,11,5,1,1,1,0,10,7,3,1,1,1,14,0,2,0,1,7,1,1,2,3,0,2,4,1,1,1,4,0,0,0,3,7,5,0,2,0,0,2,9,1,13,2,3,7,0,1,1,0,2,0,5,1,4,3,0,0,8,3,6,1,1,5,4,6,3,0,2,0,0,0
ButVai,14-10-17,12,12,1.5,2,2,259,313,150,120,170,258,178,469,256,140,325,257,185,295,262,292.5686965,510,279.3090068,510,0.403533214,0.712873239,4,0,35427,44,12,3,8,0,0,1,2,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,1,14,5,4,2,0,2,0,0,1,3,7,1,1,2,1,11,1,1,1,0,0,12,11,1,0,0,1,10,1,0,0,1,10,1,3,2,4,0,1,2,0,1,1,1,1,0,0,0,6,2,3,1,0,0,2,7,0,6,1,3,3,2,1,0,0,3,1,6,0,6,3,0,0,10,2,8,0,0,4,0,0,0,0,2,0,0,0,1,1,4,1,0,0,0,0,0,0,1,2,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
ButVai,15-10-17,4,4,0,0,1,87,191,12,87,209,11,82,84,234,87,177,13,87,164,14,86.88050368,255,141.3310217,255,0.447347476,0.8817781,2,0,20,55,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,7,3,1,0,0,1,0,0,2,2,2,2,0,0,0,3,2,2,0,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,3,1,3,0,0,0,1,0,0,0,1,0,0,0,1,12,14,5,4,2,0,2,0,0,1,3,7,1,1,2,1,11,1,1,1,0,0,12,11,1,0,0,1,10,1,0,0,1,10,1,3,2,4,0,1,2,0,1,1,1,1,0,0,0,6,2,3,1,0,0,2,7,0,6,1,3,3,2,1,0,0,3,1,6,0,6,3,0,0,10,2,8,0,0,4,0,0,0,0,2,0,0,0
ButVai,16-10-17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,63,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,2,1,4,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,6,0,0,1,4,7,3,1,0,0,1,0,0,2,2,2,2,0,0,0,3,2,2,0,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,1,2,1,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,3,1,3,0,0,0,1,0,0,0,1,0,0,0
ButVai,17-10-17,5,5,0.666666667,2,2,0,0,499,120,2,485,30,2,484,75,2,501,110,3,484,14.51306425,510,467.6828966,476,0.757985458,1.800755109,3,0,33800,105,3,1,2,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,8,4,3,0,2,1,0,0,1,1,4,3,1,2,1,5,2,2,0,1,2,1,1,0,0,0,0,6,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,0,0,3,0,2,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,7,1,4,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,2,1,4,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,6,0,0
ButVai,18-10-17,1,1,0,0,1,117,123,81,117,124,80,116,126,85,30,2,253,116,127,84,161.9109655,255,163.4934774,244,0.171877544,0.424842996,1,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,2,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,1,5,8,4,3,0,2,1,0,0,1,1,4,3,1,2,1,5,2,2,0,1,2,1,1,0,0,0,0,6,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,0,0,3,0,2,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,7,1,4,0,0,0,0,0,1,0,0,0,0,0
ButVai,19-10-17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,749,1484,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,1,0,0,0,0,1,0,2,2,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2,1,1,0,0,0,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,2,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0
ButVai,20-10-17,7,7,0,1,1,6,44,29,6,46,28,11,55,65,6,47,27,0,0,253,49.47523519,255,117.5316556,255,0.566268058,0.910257745,2,0,6923,86,13,1,5,0,0,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,34,16,10,6,2,0,0,2,6,4,15,6,3,4,1,12,1,1,0,3,1,6,5,1,1,0,0,6,0,0,0,0,7,1,1,1,3,1,0,1,1,0,0,1,0,0,0,1,5,2,1,2,0,0,6,5,1,13,1,9,3,1,1,0,0,0,0,5,0,3,1,2,0,13,4,6,0,0,1,0,0,1,0,3,0,0,0,1,2,6,2,1,1,0,0,0,0,1,0,2,2,0,0,2,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2,1,1,0,0,0,0,2,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,4,2,1,0,0,0,0,2,0,0,0,0,0,0
ButVai,23-10-17,2,2,-0.5,1,1,60,255,1,0,0,255,60,255,2,0,0,0,60,255,3,94.3748534,255,131.0645062,255,0.359856313,0.76852956,1,0,15,65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2,2,1,2,1,0,2,0,0,0,0,0,2,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ButVai,24-10-17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,39,3,0,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,2,0,0,0,0,0,0,2,2,3,3,1,0,1,4,0,0,0,1,0,4,2,1,1,0,0,2,0,0,0,0,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,1,1,2,0,2,0,0,0,6,0,1,0,0,1,0,0,3,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,2,2,1,2,1,0,2,0,0,0,0,0,2,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0
ButVai,25-10-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,2,2,3,3,1,0,1,4,0,0,0,1,0,4,2,1,1,0,0,2,0,0,0,0,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,0,0,0,1,1,2,0,2,0,0,0,6,0,1,0,0,1,0,0,3,0,0,0,0,0
ButVai,27-10-17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,59,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9,3,1,1,0,0,0,0,2,2,2,4,1,1,2,5,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ButVai,31-10-17,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,8,3,1,1,0,0,0,0,2,1,3,3,1,0,1,5,0,0,0,1,1,3,2,1,0,0,1,0,0,0,0,0,5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,3,0,1,2,1,0,0,1,1,0,1,0,1,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ButVai,01-11-17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175551,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,1,2,0,2,1,0,3,0,0,0,0,0,2,1,1,0,0,1,4,0,0,1,0,1,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,8,3,1,1,0,0,0,0,2,1,3,3,1,0,1,5,0,0,0,1,1,3,2,1,0,0,1,0,0,0,0,0,5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,3,0,1,2,1,0,0,1,1,0,1,0,1,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0
ButVai,06-11-17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,44,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,14,5,2,0,0,0,2,0,3,8,1,4,0,1,1,6,0,0,1,0,0,1,0,1,0,1,0,5,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ButVai,08-11-17,2,2,0,1,1,68,14,201,68,14,199,68,14,197,68,14,202,68,14,198,47.35276596,255,122.1819007,248,0.139303483,0.966367713,2,0,69,145,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,4,2,2,0,0,0,0,2,0,1,3,3,1,3,6,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,4,1,0,0,0,2,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ButVai,09-11-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,2,2,0,0,0,0,2,0,1,3,3,1,3,6,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,4,1,0,0,0,2,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,5,2,3,0,0,0,0,0,1,0,0,0,0,0
ButVai,10-11-17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,427,757,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,1,3,2,2,0,1,0,2,2,0,0,0,0,3,2,2,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ButVai,12-11-17,4,4,0,0,1,8,11,254,5,12,254,8,11,253,5,12,255,8,11,252,14.3865934,255,171.1701152,254,0.291637549,0.997852274,4,0,11953,41,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,20,7,6,2,0,2,2,0,1,2,10,5,2,1,1,9,1,1,1,0,4,2,1,1,1,0,0,10,0,1,0,3,8,1,1,2,4,0,0,1,1,0,0,2,0,1,0,0,4,1,0,3,0,0,2,6,0,6,1,2,3,0,2,0,0,0,0,4,0,4,3,0,0,6,0,4,0,1,0,1,2,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ButVai,13-11-17,1,1,0,0,1,36,45,242,36,45,241,36,46,238,36,46,240,36,46,239,81.87238194,255,187.6678743,254,0.496884972,0.66743282,1,0,39,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,1,0,0,1,3,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,20,7,6,2,0,2,2,0,1,2,10,5,2,1,1,9,1,1,1,0,4,2,1,1,1,0,0,10,0,1,0,3,8,1,1,2,4,0,0,1,1,0,0,2,0,1,0,0,4,1,0,3,0,0,2,6,0,6,1,2,3,0,2,0,0,0,0,4,0,4,3,0,0,6,0,4,0,1,0,1,2,0,1,0,0,0,0
ButVai,14-11-17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,46,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,3,3,0,0,2,0,1,0,2,4,2,1,2,1,3,2,0,0,1,1,3,1,2,1,0,0,3,0,0,0,0,3,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,2,0,1,1,0,0,0,3,1,6,0,3,3,0,1,2,0,0,0,1,0,1,0,0,0,3,3,2,0,0,0,0,0,2,0,1,0,0,0,-1,1,5,1,1,0,0,0,0,1,0,0,1,3,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
ButVai,15-11-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,2,3,2,0,0,0,3,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,2,10,3,3,0,0,2,0,1,0,2,4,2,1,2,1,3,2,0,0,1,1,3,1,2,1,0,0,3,0,0,0,0,3,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,2,0,1,1,0,0,0,3,1,6,0,3,3,0,1,2,0,0,0,1,0,1,0,0,0,3,3,2,0,0,0,0,0,2,0,1,0,0,0
ButVai,16-11-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1,2,3,2,0,0,0,3,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ButVai,17-11-17,3,3,0.666666666,2,1,65,12,245,65,12,246,173,64,16,63,11,237,65,13,244,46.27580909,255,165.7301177,255,0.110439254,0.651228154,3,0,12233,1748,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,16,5,4,3,0,1,0,0,1,6,8,5,0,3,0,4,6,5,0,0,3,2,2,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,7,1,4,2,0,0,0,0,0,0,4,0,2,3,1,0,3,2,5,0,2,1,0,0,2,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
