0.9655011655011655,0.9536363636363636,0.9426111908177905
0.9649446494464945,0.957553628480146,0.9465317919075145
0.9656133828996283,0.9543181818181818,0.9521739130434783
0.9669151910531221,0.9558488848429677,0.9401709401709402
0.58719646799117,0.9498081841432225,0.9489795918367347
0.9678012879484821,0.9606677338211754,0.9510791366906475
-,-,-
0.8969250757903855,0.9938417811463761,0.9240506329113924
0.9060199220441749,0.9938417811463761,0.9212376933895922
0.8999566912083153,0.9945523448602558,0.9240506329113924
0.8986574274577739,0.994789199431549,0.9282700421940928
0.9216110870506713,0.7036949313121743,0.6540084388185654
0.9112169770463404,0.9950260540028423,0.929676511954993
-,-,-
0.9299506061966772,0.9733240547436788,0.9332386363636364
0.9345543890998437,0.9753602975360297,0.933713471133286
0.9316296794440708,0.9740199489677569,0.9379014989293363
0.9315375982042648,0.9749303621169916,0.9341825902335456
0.7173436709927523,0.8084353741496598,0.7743547044129893
0.9386571492304261,0.9775450843513671,0.9402560455192034
